statefip,sea,skill,hhinc,cost,costShared,incShared,stay,inMig,outMig,year,index,basePop,basePopTot,netMig,lr,lincShared
North Carolina,299,1,33997.297,4879.6548,175.67462,23527.594,20180,2070,2400,1940,16.39529854910714,22580,70403,-.0046873004,10.279099,10.065929
North Carolina,299,0,17901.775,2120.8745,175.67462,23527.594,44596,3989,3227,1940,16.39529854910714,47823,70403,.010823403,9.6665554,10.065929
North Carolina,300,0,11050.061,2492.7,149.16824,12636.739,42595,2901,3770,1940,16.39529854910714,46365,56532,-.015371825,9.0545473,9.4443636
North Carolina,300,1,20743.014,2678.2917,149.16824,12636.739,9467,1000,700,1940,16.39529854910714,10167,56532,.0053067291,9.8017159,9.4443636
North Carolina,301,1,20481.48,4415.3418,188.84921,16514.18,15613,2356,2000,1940,16.39529854910714,17613,102349,.0034782949,9.6844692,9.7119751
North Carolina,301,0,14781.014,2896.8674,188.84921,16514.18,80297,5374,4439,1940,16.39529854910714,84736,102349,.0091354093,9.3829603,9.7119751
North Carolina,302,1,22586.305,2427.918,130.30121,13104.111,18104,1587,2716,1940,16.39529854910714,20820,113517,-.0099456469,9.911376,9.4806814
North Carolina,302,0,10627.939,2118.0081,130.30121,13104.111,86175,4913,6522,1940,16.39529854910714,92697,113517,-.014174089,9.0489893,9.4806814
North Carolina,303,0,15181.777,2475.8706,445.28143,21723.531,39295,5425,2288,1940,16.39529854910714,41583,63682,.049260389,9.4498224,9.9861517
North Carolina,303,1,34894.043,19080.316,445.28143,21723.531,18599,5366,3500,1940,16.39529854910714,22099,63682,.029301843,9.6686335,9.9861517
North Carolina,304,0,6426.1328,2793.6968,192.71446,7180.5581,68105,3968,4820,1940,16.39529854910714,72925,83850,-.010161002,8.1976585,8.8791323
North Carolina,304,1,12694.373,5275.4595,192.71446,7180.5581,9977,1159,948,1940,16.39529854910714,10925,83850,.0025163984,8.911788,8.8791323
North Carolina,305,0,12829.395,6852.3271,388.30521,18666.289,23355,1679,3136,1940,16.39529854910714,26491,41137,-.035418235,8.6956854,9.8344746
North Carolina,305,1,28776.244,5835.3057,388.30521,18666.289,12188,3856,2458,1940,16.39529854910714,14646,41137,.033984005,10.040678,9.8344746
North Carolina,306,1,17930.041,2433.3831,108.60604,8089.4263,8108,1140,1356,1940,16.39529854910714,9464,70212,-.0030763971,9.6483793,8.998313
North Carolina,306,0,6953.0581,1735.3866,108.60604,8089.4263,58974,2084,1774,1940,16.39529854910714,60748,70212,.0044151996,8.5598068,8.998313
North Carolina,307,1,18768.053,3358.7966,131.96307,8844.8184,21079,1800,1864,1940,16.39529854910714,22943,123404,-.00051862176,9.642724,9.0875874
North Carolina,307,0,6747.3604,1940.3015,131.96307,8844.8184,93651,3194,6810,1940,16.39529854910714,100461,123404,-.02930213,8.4778404,9.0875874
North Carolina,308,0,8502.9854,1418.4026,99.823212,10981.902,67975,4046,3961,1940,16.39529854910714,71936,85902,.00098949962,8.8656759,9.3040037
North Carolina,308,1,20015.381,2746.3945,99.823212,10981.902,13166,2278,800,1940,16.39529854910714,13966,85902,.017205654,9.7566671,9.3040037
North Carolina,309,1,17296.076,2081.1421,112.50992,8009.0356,5888,1100,600,1940,16.39529854910714,6488,35701,.01400521,9.6300325,8.9883261
North Carolina,309,0,6300.1162,1722.1667,112.50992,8009.0356,28172,1000,1041,1940,16.39529854910714,29213,35701,-.0011484273,8.4290066,8.9883261
North Carolina,310,0,6552.7446,1618.1584,117.9108,9302.6611,83011,4941,2956,1940,16.39529854910714,85967,104481,.018998669,8.5040245,9.1380558
North Carolina,310,1,21170.732,3701.7222,117.9108,9302.6611,16444,2487,2070,1940,16.39529854910714,18514,104481,.0039911564,9.7681837,9.1380558
North Dakota,311,1,15627.188,4007.6309,141.21996,7314.9707,16503,1500,3800,1940,16.39529854910714,20303,98444,-.023363536,9.360445,8.8976784
North Dakota,311,0,5141.2236,2073.4136,141.21996,7314.9707,70273,2147,7868,1940,16.39529854910714,78141,98444,-.058114257,8.0287189,8.8976784
North Dakota,314,0,5551.4609,1789.7389,122.07075,8020.001,42481,2456,4827,1940,16.39529854910714,47308,64217,-.036921687,8.2326317,8.9896936
North Dakota,314,1,10888.938,2424.6597,122.07075,8020.001,13309,2600,3600,1940,16.39529854910714,16909,64217,-.015572201,9.0436096,8.9896936
North Dakota,315,1,16125,2708.0022,118.77394,9435.6914,12503,1300,3775,1940,16.39529854910714,16278,60121,-.04116698,9.5042772,9.1522551
North Dakota,315,0,6641.168,1683.5232,118.77394,9435.6914,38226,1174,5617,1940,16.39529854910714,43843,60121,-.073900968,8.5086861,9.1522551
North Dakota,317,1,25057.215,4536.5142,411.67377,15995.545,18616,3400,4200,1940,16.39529854910714,22816,61754,-.012954626,9.9291897,9.6800652
North Dakota,317,0,11364.237,8015.3706,411.67377,15995.545,35450,2163,3488,1940,16.39529854910714,38938,61754,-.0214561,8.1163769,9.6800652
Ohio,318,1,18182.904,3072.291,256.53473,13005.282,31452,4300,4441,1940,16.39529854910714,35893,129454,-.00108919,9.6231527,9.4731112
Ohio,318,0,10123.225,4800.7817,256.53473,13005.282,87098,5878,6463,1940,16.39529854910714,93561,129454,-.0045189797,8.5796881,9.4731112
Ohio,319,0,22057.492,3424.5552,237.2341,25293.201,127874,5173,9330,1940,16.39529854910714,137204,187983,-.022113701,9.8326864,10.138291
Ohio,319,1,29694.996,5217.1738,237.2341,25293.201,42105,5663,8674,1940,16.39529854910714,50779,187983,-.016017405,10.105523,10.138291
Ohio,320,1,20942.143,3058.3279,167.34404,15354.238,49796,8143,8010,1940,16.39529854910714,57806,197565,.00067319616,9.7916517,9.6391468
Ohio,320,0,12638.99,2564.3198,167.34404,15354.238,129439,9034,10320,1940,16.39529854910714,139759,197565,-.00650925,9.2177801,9.6391468
Ohio,321,1,17789.6,4746.8623,234.03766,15253.619,49205,6620,4987,1940,16.39529854910714,54192,185533,.0088016689,9.4759865,9.6325722
Ohio,321,0,12998.494,3528.0129,234.03766,15253.619,121938,11440,9403,1940,16.39529854910714,131341,185533,.010979179,9.1559353,9.6325722
Ohio,322,1,31371.148,6147.1021,291.98581,26553.037,61145,11578,8804,1940,16.39529854910714,69949,194372,.014271603,10.135553,10.186899
Ohio,322,0,22628.199,4088.1399,291.98581,26553.037,116778,8911,7645,1940,16.39529854910714,124423,194372,.0065132836,9.8276892,10.186899
Ohio,323,1,29162.074,5372.4058,263.41977,25585.021,51438,5654,6988,1940,16.39529854910714,58426,167881,-.0079461047,10.077006,10.149762
Ohio,323,0,22139.537,3815.6738,263.41977,25585.021,102784,7393,6671,1940,16.39529854910714,109455,167881,.0043006656,9.8159599,10.149762
Ohio,324,0,21010.947,3063.0933,226.67229,25183.826,38320,3074,1974,1940,16.39529854910714,40294,56959,.019312136,9.7952261,10.133957
Ohio,324,1,34097.27,5549.8086,226.67229,25183.826,13865,1700,2800,1940,16.39529854910714,16665,56959,-.019312136,10.259323,10.133957
Ohio,325,1,21235.322,4939.5913,241.87958,21677.213,23791,2558,2200,1940,16.39529854910714,25991,91093,.0039300495,9.698658,9.9840164
Ohio,325,0,20859.383,3690.2368,241.87958,21677.213,63415,5326,1687,1940,16.39529854910714,65102,91093,.039948184,9.7508688,9.9840164
Ohio,326,0,24231.018,4441.1929,313.27982,28214.797,471196,11665,23502,1940,16.39529854910714,494698,705790,-.016771277,9.8929234,10.247602
Ohio,326,1,32143.166,6588.9995,313.27982,28214.797,185814,18372,25278,1940,16.39529854910714,211092,705790,-.0097847804,10.148556,10.247602
Ohio,327,1,22280.035,4075.5142,198.28477,16592.303,23585,3800,3500,1940,16.39529854910714,27085,92154,.0032554204,9.8094254,9.7166939
Ohio,327,0,13212.637,2983.7405,198.28477,16592.303,60463,4620,4606,1940,16.39529854910714,65069,92154,.00015191961,9.2329721,9.7166939
Ohio,328,1,19886.713,3718.8096,176.29085,18379.482,25824,5200,2888,1940,16.39529854910714,28712,104044,.022221368,9.6907835,9.8189907
Ohio,328,0,16411.045,2575.4343,176.29085,18379.482,70401,8614,4931,1940,16.39529854910714,75332,104044,.035398487,9.5350008,9.8189907
Ohio,329,0,23245.055,3605.1177,247.88579,26391.621,112561,5968,11427,1940,16.39529854910714,123988,178644,-.030557981,9.8853207,10.180801
Ohio,329,1,31464.742,5252.9546,247.88579,26391.621,48615,5774,6041,1940,16.39529854910714,54656,178644,-.0014945926,10.173965,10.180801
Ohio,330,1,30187.063,5113.7715,231.76689,23943.072,23248,3900,4186,1940,16.39529854910714,27434,116602,-.0024527882,10.129559,10.083434
Ohio,330,0,21551.605,3372.7932,231.76689,23943.072,83742,3404,5426,1940,16.39529854910714,89168,116602,-.01734104,9.808012,10.083434
Ohio,331,0,24387.76,3510.6104,245.18489,27620.297,130022,6690,5100,1940,16.39529854910714,135122,179354,.0088651497,9.9464102,10.226306
Ohio,331,1,32512.658,5540.376,245.18489,27620.297,39456,3900,4776,1940,16.39529854910714,44232,179354,-.0048841955,10.202565,10.226306
Ohio,332,0,14427.591,2943.1001,203.64473,16633.459,42916,3984,2640,1940,16.39529854910714,45556,64567,.020815587,9.348753,9.7191715
Ohio,332,1,20372.189,4403.582,203.64473,16633.459,16611,3500,2400,1940,16.39529854910714,19011,64567,.017036567,9.67838,9.7191715
Ohio,333,1,19874.752,3216.8464,136.33374,15630.436,24163,2570,4087,1940,16.39529854910714,28250,124097,-.012224308,9.7206402,9.6569757
Ohio,333,0,13818.172,1923.4449,136.33374,15630.436,92069,5156,3778,1940,16.39529854910714,95847,124097,.011104217,9.3838501,9.6569757
Ohio,334,1,27186.023,3979.3643,196.90608,20904.531,15707,1700,1933,1940,16.39529854910714,17640,93004,-.0025052687,10.052195,9.9477215
Ohio,334,0,18548.197,3098.0691,196.90608,20904.531,71903,2588,3461,1940,16.39529854910714,75364,93004,-.0093866931,9.6453724,9.9477215
Ohio,335,1,11712.188,2518.3643,126.94629,10397.632,13100,2574,1000,1940,16.39529854910714,14100,66963,.023505518,9.1262875,9.2493334
Ohio,335,0,8600.6953,1913.8611,126.94629,10397.632,49363,5818,3500,1940,16.39529854910714,52863,66963,.034616131,8.8078957,9.2493334
Ohio,336,1,35266.441,6725.2827,297.99695,25413.027,71916,9195,11100,1940,16.39529854910714,83016,323591,-.0058870614,10.259103,10.143017
Ohio,336,0,21064.732,4265.4575,297.99695,25413.027,224711,10491,15864,1940,16.39529854910714,240575,323591,-.016604293,9.7290907,10.143017
Ohio,337,1,23517.1,4046.6558,132.32643,13335.699,11152,688,2200,1940,16.39529854910714,13352,81460,-.018561257,9.8766527,9.4981995
Ohio,337,0,11606.877,1861.0947,132.32643,13335.699,64468,3965,3640,1940,16.39529854910714,68108,81460,.0039896881,9.1845903,9.4981995
Ohio,339,0,9807.4863,1712.2725,126.87385,12274.101,50365,3796,4612,1940,16.39529854910714,54977,70823,-.011521681,8.9990282,9.415247
Ohio,339,1,19706.09,2795.9119,126.87385,12274.101,14458,1770,1388,1940,16.39529854910714,15846,70823,.0053937281,9.735671,9.415247
Oklahoma,340,1,10618.285,1987.0322,105.27066,6900.5786,8259,1800,3900,1940,16.39529854910714,12159,57295,-.036652412,9.0631447,8.8393602
Oklahoma,340,0,5907.3647,1701.7528,105.27066,6900.5786,34154,4034,10982,1940,16.39529854910714,45136,57295,-.12126713,8.3441753,8.8393602
Oklahoma,341,0,8371.7539,1958.387,147.07039,10779.537,58146,6792,10676,1940,16.39529854910714,68822,98292,-.039514914,8.76614,9.2854052
Oklahoma,341,1,15913.391,3678.0789,147.07039,10779.537,23500,4200,5970,1940,16.39529854910714,29470,98292,-.018007569,9.4120817,9.2854052
Oklahoma,342,1,22354.295,2545.2813,132.75984,12280.006,13247,2600,4000,1940,16.39529854910714,17247,79627,-.017581975,9.8938923,9.4157276
Oklahoma,342,0,10292.467,2073.0269,132.75984,12280.006,54198,7674,8182,1940,16.39529854910714,62380,79627,-.0063797454,9.0142574,9.4157276
Oklahoma,343,0,14416.51,2768.9512,223.03702,22294.768,46780,9350,13078,1940,16.39529854910714,59858,101009,-.036907602,9.3628521,10.012107
Oklahoma,343,1,31215.82,5158.1909,223.03702,22294.768,31151,8277,10000,1940,16.39529854910714,41151,101009,-.017057886,10.168066,10.012107
Oklahoma,344,1,13099.638,2299.1682,112.90076,7363.0039,21824,4800,8600,1940,16.39529854910714,30424,130330,-.029156756,9.2873449,8.9042234
Oklahoma,344,0,5460.355,1749.1942,112.90076,7363.0039,77589,6264,22317,1940,16.39529854910714,99906,130330,-.12317195,8.2191,8.9042234
Oklahoma,345,0,8280.5029,2016.3883,130.17795,11275.088,58879,11457,13418,1940,16.39529854910714,72297,97592,-.02009386,8.7425928,9.3303509
Oklahoma,345,1,20636.053,2465.9751,130.17795,11275.088,18054,5800,7241,1940,16.39529854910714,25295,97592,-.014765554,9.8075314,9.3303509
Oklahoma,346,1,26230.684,4468.2939,209.59763,20036.264,39120,11288,13352,1940,16.39529854910714,52472,122980,-.016783217,9.9879389,9.9052992
Oklahoma,346,0,15456.451,2744.437,209.59763,20036.264,54461,11289,16047,1940,16.39529854910714,70508,122980,-.038689218,9.4503031,9.9052992
Oklahoma,347,1,19531.201,2053.8308,112.22626,11401.332,14029,4300,4400,1940,16.39529854910714,18429,97309,-.0010276542,9.7686625,9.341485
Oklahoma,347,0,9170.9785,1798.007,112.22626,11401.332,66120,8052,12760,1940,16.39529854910714,78880,97309,-.048381958,8.9055758,9.341485
Oklahoma,348,0,6619.4526,1258.153,87.197113,8034.8364,36802,5699,7337,1940,16.39529854910714,44139,56247,-.029121554,8.5869617,8.9915419
Oklahoma,348,1,13513.708,2194.8611,87.197113,8034.8364,9308,3974,2800,1940,16.39529854910714,12108,56247,.020872224,9.3342247,8.9915419
Oklahoma,349,0,4024.4099,1326.9471,84.082954,5762.6958,37066,3946,4613,1940,16.39529854910714,41679,48756,-.013680368,7.9000669,8.6591606
Oklahoma,349,1,13110.284,1653.1067,84.082954,5762.6958,5677,2078,1400,1940,16.39529854910714,7077,48756,.013905981,9.3463717,8.6591606
Oklahoma,350,0,8066.043,1381.6702,92.908852,10265.655,61121,3800,11989,1940,16.39529854910714,73110,91567,-.089431785,8.8075275,9.2365589
Oklahoma,350,1,18229.746,2255.2341,92.908852,10265.655,14101,1400,4356,1940,16.39529854910714,18457,91567,-.032282371,9.67875,9.2365589
Oklahoma,352,0,4767.8516,1545.048,96.496246,6203.1523,60252,4074,6358,1940,16.39529854910714,66610,76290,-.029938392,8.0780067,8.7328129
Oklahoma,352,1,12944.453,2259.8816,96.496246,6203.1523,7780,1000,1900,1940,16.39529854910714,9680,76290,-.01179709,9.276556,8.7328129
Oregon,353,1,16459.795,2031.7031,126.47569,16954.379,7609,2676,2800,1940,16.39529854910714,10409,34879,-.0035551479,9.576932,9.7382813
Oregon,353,0,14623.753,1973.5723,126.47569,16954.379,19538,6374,4932,1940,16.39529854910714,24470,34879,.041342929,9.4454269,9.7382813
Oregon,354,0,11977.112,10537.223,529.86847,12937.066,17206,4774,4876,1940,16.39529854910714,22082,32604,-.0031284506,7.2723217,9.4678516
Oregon,354,1,15154.91,3684.7019,529.86847,12937.066,7822,5674,2700,1940,16.39529854910714,10522,32604,.091215804,9.3475084,9.4678516
Oregon,355,0,12660.072,2050.3843,141.32559,14223.206,26816,7950,5440,1940,16.39529854910714,32256,46984,.05342244,9.2695227,9.5626297
Oregon,355,1,16790.029,3137.6655,141.32559,14223.206,11528,2700,3200,1940,16.39529854910714,14728,46984,-.01064192,9.5216675,9.5626297
Oregon,356,1,26259.799,3769.291,185.89964,22783.5,79244,16175,14976,1940,16.39529854910714,94220,234544,.0051120473,10.020848,10.033792
Oregon,356,0,19322.953,2562.9358,185.89964,22783.5,124047,17957,16277,1940,16.39529854910714,140324,234544,.007162835,9.7267513,10.033792
Oregon,357,0,13014.485,1839.9008,150.75626,15281.784,26569,7937,3387,1940,16.39529854910714,29956,48158,.094480671,9.3213968,9.6344166
Oregon,357,1,18409.969,4292.8359,150.75626,15281.784,12602,5915,5600,1940,16.39529854910714,18202,48158,.0065409695,9.5551443,9.6344166
Oregon,358,0,14084.349,2403.4082,163.02707,16422.732,47646,16403,4888,1940,16.39529854910714,52534,77691,.14821537,9.3657141,9.7064219
Oregon,358,1,19743.26,3174.1282,163.02707,16422.732,21557,9053,3600,1940,16.39529854910714,25157,77691,.070188314,9.7152967,9.7064219
Pennsylvania,360,1,23243.055,4211.7671,184.79764,20570.684,18272,2600,2564,1940,16.39529854910714,20836,79822,.00045100349,9.8538399,9.9316225
Pennsylvania,360,0,17076.154,2662.8342,184.79764,20570.684,56084,2874,2902,1940,16.39529854910714,58986,79822,-.00035078049,9.5759077,9.9316225
Pennsylvania,361,0,20588.236,4054.7134,263.97604,22643.816,63336,2000,2628,1940,16.39529854910714,65964,90382,-.0069482862,9.7131453,10.027642
Pennsylvania,361,1,25900.043,4993.0254,263.97604,22643.816,22030,1000,2388,1940,16.39529854910714,24418,90382,-.01535704,9.9478397,10.027642
Pennsylvania,362,0,21012.207,2621.7434,186.83928,23845.139,30154,1500,2687,1940,16.39529854910714,32841,46883,-.025318345,9.8195877,10.079335
Pennsylvania,362,1,26351.707,3958.1138,186.83928,23845.139,12668,1261,1374,1940,16.39529854910714,14042,46883,-.0024102554,10.01653,10.079335
Pennsylvania,363,0,16174.668,2613.2786,179.92702,19059.553,96973,7531,5572,1940,16.39529854910714,102545,140653,.013927894,9.5149822,9.8553238
Pennsylvania,363,1,24646.119,4041.5193,179.92702,19059.553,34258,4695,3850,1940,16.39529854910714,38108,140653,.0060076928,9.9332695,9.8553238
Pennsylvania,364,0,12303.636,1975.4155,124.94226,13713.622,57098,3980,2175,1940,16.39529854910714,59273,77392,.023322824,9.2426357,9.526145
Pennsylvania,364,1,17488.229,2424.7454,124.94226,13713.622,16519,2800,1600,1940,16.39529854910714,18119,77392,.015505479,9.6200285,9.526145
Pennsylvania,365,0,16358.639,5000.458,457.66797,19178.285,114127,2100,4887,1940,16.39529854910714,119014,149626,-.018626442,9.3376932,9.8615341
Pennsylvania,365,1,26066.961,21811.654,457.66797,19178.285,26637,900,3975,1940,16.39529854910714,30612,149626,-.020551242,8.3559217,9.8615341
Pennsylvania,366,1,20829.061,3723.5256,183.83492,18294.152,19981,900,3364,1940,16.39529854910714,23345,85521,-.028811637,9.7471571,9.8143368
Pennsylvania,366,0,15715.475,2783.3718,183.83492,18294.152,59336,2652,2840,1940,16.39529854910714,62176,85521,-.0021982905,9.4674683,9.8143368
Pennsylvania,367,0,13419.917,1966.9777,135.28998,14915.904,83106,3360,4274,1940,16.39529854910714,87380,108992,-.0083859367,9.3460016,9.6101837
Pennsylvania,367,1,19354.496,3569.3564,135.28998,14915.904,18635,2700,2977,1940,16.39529854910714,21612,108992,-.002541471,9.6668243,9.6101837
Pennsylvania,368,1,22813.471,4030.0159,145.11537,16431.393,17861,1400,1776,1940,16.39529854910714,19637,104512,-.003597673,9.8407316,9.7069492
Pennsylvania,368,0,14442.284,2007.0245,145.11537,16431.393,82227,3546,2648,1940,16.39529854910714,84875,104512,.008592315,9.4282913,9.7069492
Pennsylvania,369,1,33946.605,6788.8574,288.13699,26329.793,217051,13952,17902,1940,16.39529854910714,234953,1009523,-.003912739,10.209417,10.178456
Pennsylvania,369,0,22578.893,4077.4612,288.13699,26329.793,753597,21040,20973,1940,16.39529854910714,774570,1009523,.000066367975,9.8256035,10.178456
Pennsylvania,370,1,22491.709,4148.0269,175.92699,19837.73,20286,1100,3300,1940,16.39529854910714,23586,133759,-.016447492,9.8170404,9.8953409
Pennsylvania,370,0,18079.326,2616.5681,175.92699,19837.73,105617,3186,4556,1940,16.39529854910714,110173,133759,-.010242301,9.6461897,9.8953409
Pennsylvania,371,0,11475.565,2289.6924,156.06006,13987.911,83728,3376,4112,1940,16.39529854910714,87840,112079,-.0065667965,9.1254225,9.545949
Pennsylvania,371,1,21664.672,3953.4558,156.06006,13987.911,20939,2864,3300,1940,16.39529854910714,24239,112079,-.0038901132,9.7819538,9.545949
Pennsylvania,372,1,25197.645,4446.8228,218.17751,22150.004,13312,1000,1876,1940,16.39529854910714,15188,66429,-.013187012,9.940341,10.005593
Pennsylvania,372,0,20703.631,3359.1064,218.17751,22150.004,49311,1240,1930,1940,16.39529854910714,51241,66429,-.010387029,9.7610321,10.005593
Pennsylvania,373,0,15314.724,2993.5815,189.97336,17708.375,195243,2734,5761,1940,16.39529854910714,201004,243702,-.012420908,9.4190722,9.7817926
Pennsylvania,373,1,23907.826,3688.2012,189.97336,17708.375,39834,3077,2864,1940,16.39529854910714,42698,243702,.0008740183,9.9144087,9.7817926
Pennsylvania,374,1,26085.834,4784.4453,219.64864,19982.572,38163,2200,3474,1940,16.39529854910714,41637,216299,-.005889995,9.9665279,9.9026155
Pennsylvania,374,0,17498.154,3337.5972,219.64864,19982.572,169908,1918,4754,1940,16.39529854910714,174662,216299,-.01311148,9.5582161,9.9026155
Pennsylvania,375,0,15499.812,2498.2751,174.42938,18152.082,61520,3643,2688,1940,16.39529854910714,64208,79016,.01208616,9.4728231,9.8065405
Pennsylvania,375,1,25583.225,4655.9668,174.42938,18152.082,14008,1200,800,1940,16.39529854910714,14808,79016,.0050622658,9.9488077,9.8065405
Pennsylvania,376,0,18182.387,3172.76,236.86037,22868.09,83819,5214,2813,1940,16.39529854910714,86632,116692,.020575533,9.6164474,10.037498
Pennsylvania,376,1,30176.057,5611.2764,236.86037,22868.09,27460,6676,2600,1940,16.39529854910714,30060,116692,.034929559,10.109069,10.037498
Pennsylvania,377,1,29506.346,4513.1748,185.30185,20396.627,14074,1300,1400,1940,16.39529854910714,15474,86126,-.0011610895,10.126358,9.9231253
Pennsylvania,377,0,17618.43,2687.8088,185.30185,20396.627,67163,2392,3489,1940,16.39529854910714,70652,86126,-.012737152,9.6111698,9.9231253
Pennsylvania,378,1,28465.639,4911.5581,234.31398,20637.852,16001,1387,700,1940,16.39529854910714,16701,94975,.0072334823,10.067055,9.9348822
Pennsylvania,378,0,18164.92,3677.7759,234.31398,20637.852,76118,3482,2156,1940,16.39529854910714,78274,94975,.013961568,9.5810165,9.9348822
Pennsylvania,379,0,20610.855,3812.9487,252.75563,22709.051,98795,1258,4238,1940,16.39529854910714,103033,122798,-.024267497,9.7290096,10.030519
Pennsylvania,379,1,25413.604,6018.522,252.75563,22709.051,17365,1500,2400,1940,16.39529854910714,19765,122798,-.0073291096,9.8727751,10.030519
Pennsylvania,380,1,32601.48,5812.6133,245.69547,24008.494,30672,1800,2187,1940,16.39529854910714,32859,169293,-.0022859776,10.195742,10.086163
Pennsylvania,380,0,21195.955,3653.4597,245.69547,24008.494,133234,2974,3200,1940,16.39529854910714,136434,169293,-.0013349636,9.7723818,10.086163
Pennsylvania,381,0,23219.016,4559.3291,315.37991,26756.904,1077260,24945,28313,1940,16.39529854910714,1105573,1437670,-.0023426795,9.8341208,10.194548
Pennsylvania,381,1,32854.109,6991.7012,315.37991,26756.904,305545,18792,26552,1940,16.39529854910714,332097,1437670,-.0053976225,10.160545,10.194548
Rhode Island,382,1,28830.705,5767.5947,263.1774,24229.98,69862,6300,6300,1940,16.39529854910714,76162,340724,0,10.04599,10.095346
Rhode Island,382,0,21751.029,3844.7473,263.1774,24229.98,259184,4744,5378,1940,16.39529854910714,264562,340724,-.0018607436,9.7929068,10.095346
South Carolina,384,1,19488.049,1724.4873,62.503639,9494.1064,3700,700,287,1940,16.39529854910714,3987,29538,.01398199,9.7849045,9.1584263
South Carolina,384,0,8687.5459,916.08844,62.503639,9494.1064,23775,965,1776,1940,16.39529854910714,25551,29538,-.027456159,8.9582129,9.1584263
South Carolina,385,1,23739.162,3632.3135,136.76746,14399.397,32372,3354,4320,1940,16.39529854910714,36692,174538,-.0055346112,9.9088154,9.5749416
South Carolina,385,0,11976.396,1946.3734,136.76746,14399.397,130327,6954,7519,1940,16.39529854910714,137846,174538,-.0032371173,9.2133379,9.5749416
South Carolina,386,1,18532.303,3867.0259,93.58004,11480.118,9310,1187,1175,1940,16.39529854910714,10485,70544,.00017010661,9.5932379,9.3483715
South Carolina,386,0,10265.391,1214.2913,93.58004,11480.118,55944,4104,4115,1940,16.39529854910714,60059,70544,-.00015593105,9.1106415,9.3483715
South Carolina,387,0,5814.6265,1122.2754,81.859467,8054.5234,36764,2352,2000,1940,16.39529854910714,38764,46739,.0075311838,8.4536886,8.993989
South Carolina,387,1,18297.096,2881.1799,81.859467,8054.5234,6775,264,1200,1940,16.39529854910714,7975,46739,-.020026103,9.6431561,8.993989
South Carolina,388,0,5602.7773,947.19446,68.596565,7994.1138,32041,2300,1522,1940,16.39529854910714,33563,38951,.019973813,8.4458227,8.9864607
South Carolina,388,1,26387.688,2748.9451,68.596565,7994.1138,4488,300,900,1940,16.39529854910714,5388,38951,-.015403969,10.070642,8.9864607
South Carolina,389,0,12693.161,2086.542,183.65947,19831.605,26421,1174,2400,1940,16.39529854910714,28821,43183,-.028390802,9.2692337,9.8950319
South Carolina,389,1,35885.844,5538.3994,183.65947,19831.605,12462,3000,1900,1940,16.39529854910714,14362,43183,.025472987,10.320468,9.8950319
South Carolina,390,1,18635.305,3076.8557,77.693344,6648.5176,18868,2400,2400,1940,16.39529854910714,21268,123703,0,9.652359,8.8021488
South Carolina,390,0,4742.1782,960.17816,77.693344,6648.5176,98715,4048,3720,1940,16.39529854910714,102435,123703,.0026515122,8.2380085,8.8021488
South Carolina,391,1,22997.293,3568.5894,99.414246,7845.9604,11785,1500,1300,1940,16.39529854910714,13085,80919,.0024716074,9.874507,8.9677544
South Carolina,391,0,5294.6011,1321.4154,99.414246,7845.9604,64741,2956,3093,1940,16.39529854910714,67834,80919,-.0016930511,8.287324,8.9677544
South Carolina,392,1,6674.5449,2141.9788,67.368637,6538.1309,4240,2300,787,1940,16.39529854910714,5027,41128,.036787588,8.4190435,8.7854071
South Carolina,392,0,5452.8022,998.13934,67.368637,6538.1309,34171,2464,1930,1940,16.39529854910714,36101,41128,.012983855,8.4017067,8.7854071
South Carolina,393,0,10601.007,1499.1384,128.46309,14510.726,35116,2187,1385,1940,16.39529854910714,36501,48195,.01664073,9.1162348,9.5826435
South Carolina,393,1,26900.246,4921.8813,128.46309,14510.726,9817,2100,1877,1940,16.39529854910714,11694,48195,.0046270359,9.9978142,9.5826435
South Carolina,394,1,23234.188,2617.0996,78.919968,10262.619,2287,600,900,1940,16.39529854910714,3187,22455,-.013360053,9.9338751,9.2362633
South Carolina,394,0,8768.5869,1148.1317,78.919968,10262.619,18068,1300,1200,1940,16.39529854910714,19268,22455,.0044533513,8.938591,9.2362633
South Dakota,395,0,8819.165,1727.4607,121.23005,10962.827,38039,2900,5061,1940,16.39529854910714,43100,58423,-.036988858,8.8666811,9.3022652
South Dakota,395,1,19642.658,3152.4043,121.23005,10962.827,11408,2400,3915,1940,16.39529854910714,15323,58423,-.025931569,9.7105246,9.3022652
South Dakota,396,0,6390.7661,1645.6044,118.99509,8591.8613,48922,1800,6815,1940,16.39529854910714,55737,74595,-.067229711,8.4648809,9.0585709
South Dakota,396,1,15889.979,2468.9019,118.99509,8591.8613,15358,2600,3500,1940,16.39529854910714,18858,74595,-.012065152,9.5045815,9.0585709
South Dakota,398,1,15731.099,3258.9292,172.31082,9167.7109,36613,5600,5887,1940,16.39529854910714,42500,159591,-.001798347,9.4312553,9.1234426
South Dakota,398,0,6673.4917,2689.4255,172.31082,9167.7109,108208,5357,8883,1940,16.39529854910714,117091,159591,-.022093978,8.2900581,9.1234426
Tennessee,402,0,4119.7236,1008.3594,71.469193,5596.0708,119136,4803,8294,1940,16.39529854910714,127430,150796,-.023150481,8.0428162,8.6298199
Tennessee,402,1,12966.783,2192.5442,71.469193,5596.0708,19692,1987,3674,1940,16.39529854910714,23366,150796,-.011187299,9.2849131,8.6298199
